,episode_length,episode_reward
918,500,-500.0
919,500,-500.0
920,500,-500.0
921,469,-468.0
922,174,-173.0
923,349,-348.0
924,195,-194.0
925,500,-500.0
926,500,-500.0
927,500,-500.0
928,500,-500.0
929,500,-500.0
930,500,-500.0
931,500,-500.0
932,500,-500.0
933,500,-500.0
934,500,-500.0
935,500,-500.0
936,500,-500.0
937,153,-152.0
938,500,-500.0
939,500,-500.0
940,500,-500.0
941,500,-500.0
942,500,-500.0
943,430,-429.0
944,135,-134.0
945,133,-132.0
946,139,-138.0
947,108,-107.0
948,149,-148.0
949,227,-226.0
950,350,-349.0
951,376,-375.0
952,500,-500.0
953,500,-500.0
954,385,-384.0
955,333,-332.0
956,419,-418.0
957,360,-359.0
958,327,-326.0
959,174,-173.0
960,500,-500.0
961,500,-500.0
962,500,-500.0
963,500,-500.0
964,500,-500.0
965,500,-500.0
966,392,-391.0
967,86,-85.0
968,147,-146.0
969,103,-102.0
970,285,-284.0
971,500,-500.0
972,500,-500.0
973,500,-500.0
974,500,-500.0
975,500,-500.0
976,500,-500.0
977,337,-336.0
978,87,-86.0
979,170,-169.0
980,95,-94.0
981,126,-125.0
982,135,-134.0
983,95,-94.0
984,113,-112.0
985,229,-228.0
986,198,-197.0
987,392,-391.0
988,376,-375.0
989,500,-500.0
990,188,-187.0
991,148,-147.0
992,145,-144.0
993,179,-178.0
994,385,-384.0
995,500,-500.0
996,500,-500.0
997,500,-500.0
998,500,-500.0
999,372,-371.0
